WellName,Formation Class,Latitude_BH,Longitude_BH,TVD_FT,TopOfZone_FT,BottomOfZone_FT,Isopach_FT,GammaRay_API,BulkDensity_GPerCC,Resistivity_OHMSM,DensityPorosity_PCT,EffectivePorosity_PCT,TotalOrganicCarbon_WTPCT
W207,B,31.925196,-104.485521,4517,4473.319683,4677.061248,202.843534,92.166887,2.48112,544.253795,0.131473,0.128417,3.09286
W208,A,31.27393838,-103.3204498,12000,11107.40381,11380.45889,202.935994,71.621794,2.510117,22.742398,0.111122,0.075828,2.784133
W209,A,31.40077451,-103.0713193,10943,10762.0488,10966.96285,203.422384,80.175735,2.603742,199.634393,0.063933,0.048649,2.357263
W210,A,31.096626,-103.167653,10326,10324.5372,10533.44397,203.561969,96.394862,2.540042,15.634228,0.097955,0.071134,2.842301
W211,A,31.38299,-103.100792,11289,11235.67703,11439.81831,203.899212,73.403377,2.606841,64.712122,0.063065,0.046407,2.684307
W212,A,31.12449959,-102.9426398,9392,9264.041167,9468.110542,203.968904,89.623911,2.555132,227.239159,0.081352,0.06379,2.181365
W213,A,30.996954,-103.317042,10061,9894.510544,10103.82169,204.229751,93.400681,2.526176,66.965372,0.108343,0.077117,3.28975
W214,A,32.14008802,-104.2870892,9698,9276.426517,9702.821345,204.30447,85.193407,2.516236,74.134424,0.113527,0.092119,3.232025
W215,A,31.41256386,-103.0351407,10210,10737.56022,10945.83178,204.331697,83.018502,2.593899,193.818248,0.069197,0.05268,2.506708
W216,A,31.0534692,-103.3137998,10599,10426.29146,10670.1604,204.335961,74.373345,2.562068,95.537551,0.086157,0.066799,2.51148
W217,A,31.24912,-103.641407,10621,10485.90575,10698.77786,204.516648,89.734819,2.565857,11.937201,0.082931,0.059234,2.813839
W218,A,31.085774,-103.18629,10390,10331.27914,10555.82619,204.635883,98.545411,2.534857,20.893347,0.102077,0.072374,2.904751
W219,B,31.969798,-103.878834,7651,7533.80727,7749.294002,204.743668,110.231669,2.48921,247.773003,0.125979,0.09375,4.140157
W220,A,32.065577,-103.354236,12684,12521.55499,12770.87518,205.057899,63.612361,2.561948,165.343986,0.086522,0.075798,2.183236
W221,A,32.27710599,-104.2229117,8941,8936.081119,9165.334014,205.202406,78.641491,2.493853,139.740271,0.103445,0.086805,3.196745
W222,B,32.13850123,-103.961866,7638,7636.12576,7844.56943,205.380381,93.180113,2.508992,707.478783,0.117561,0.088463,3.403839
W223,A,32.385885,-104.290456,9111,8917.858254,9121.140214,205.42334,84.513569,2.634839,252.048634,0.044337,0.034029,2.064729
W224,A,31.156235,-103.505515,10596,10592.50898,10787.72392,205.467036,76.567953,2.58476,94.668936,0.073364,0.065693,2.769887
W225,A,31.40606777,-103.2549734,11426,11261.08274,11463.37057,205.509118,77.383603,2.518112,45.595444,0.113485,0.05785,2.119152
W226,A,31.47474462,-103.2221276,11526,11459.73572,11668.66978,206.001501,78.282342,2.522657,39.734179,0.104407,0.060751,2.192164
W227,A,31.98947071,-103.2934144,12574,12388.09635,12597.63883,206.111136,73.130493,2.63077,257.909338,0.046572,0.049034,1.881133
W228,A,31.98947071,-103.2934144,19706,12388.09635,12597.63883,206.111136,73.130493,2.63077,257.909338,0.046572,0.049034,1.881133
W229,A,31.98947071,-103.2934144,19706,12388.09635,12597.63883,206.111136,73.130493,2.63077,257.909338,0.046572,0.049034,1.881133
W230,B,32.1236831,-103.9948457,11589,7424.851166,7645.766999,206.268321,88.613151,2.49469,555.102139,0.126037,0.07651,2.793682
W231,B,31.95785,-103.866417,7621,7586.236431,7807.632366,206.402688,111.896975,2.493921,304.056536,0.12218,0.09415,4.102918
W232,B,32.06425787,-103.5162594,9810,9737.396657,9902.88843,206.64986,15.41832,2.586374,755.260239,0.072297,0.053473,0.231379
W233,A,32.21072,-103.465275,12399,12291.17407,12515.60607,206.724675,64.016269,2.55891,283.913699,0.088302,0.074763,2.269348
W234,A,31.47961979,-103.1250824,11526,11476.20909,11688.45716,207.379052,77.305758,2.58739,73.952191,0.071733,0.055418,2.407374
W235,A,31.81785912,-104.3201729,7906,7637.640781,7848.571885,207.425879,83.81607,2.550907,57.795052,0.093535,0.077612,2.520613
W236,A,31.55238369,-103.0991806,10754,10608.61506,10814.57336,207.443971,77.715654,2.572007,232.65246,0.081078,0.064956,2.342585
W237,A,31.54117135,-103.0939074,10962,10608.61506,10814.57336,207.443971,77.715654,2.572007,232.65246,0.081078,0.064956,2.342585
W238,A,31.36632548,-103.1369426,11222,11278.6056,11483.35066,207.474593,80.630164,2.609494,49.301419,0.063089,0.050815,2.715468
W239,B,31.98330528,-103.8766162,7532,7546.274146,7760.993672,207.608064,109.442922,2.487069,224.213807,0.127623,0.094197,4.154994
W240,A,31.65049287,-103.9754332,9912,9763.063772,9971.212264,208.266942,78.842635,2.560232,156.707645,0.087904,0.07015,2.673754
W241,B,32.05163813,-104.0681878,6845,6690.226683,6899.26932,208.372854,94.070547,2.499087,497.082832,0.123359,0.116053,4.571808
W242,A,31.04068365,-103.3234911,10426,10427.14293,10619.40571,208.452004,71.086832,2.511236,12.767162,0.116247,0.07074,2.859248
W243,A,31.37129637,-103.1678727,11362,10924.11902,11131.83696,208.633875,86.741548,2.545455,33.718112,0.096205,0.06605,2.70705
W244,A,31.95030901,-103.2718508,12367,12205.47887,12415.44291,209.325693,74.798192,2.635752,240.915927,0.04354,0.040916,1.797101
W245,B,32.06538649,-104.0653141,6841,6839.287887,7050.982133,209.445515,100.00156,2.467745,400.269268,0.14171,0.115904,4.658361
W246,A,31.62426878,-103.3938574,11466,11465.57718,11774.31162,209.526512,89.797444,2.515477,101.28789,0.113876,0.09217,3.377359
W247,A,32.297373,-103.92225,10825,11494.04211,11673.64171,209.936671,94.257112,2.565177,52.776097,0.084769,0.076755,3.977858
W248,A,32.02828076,-103.5527686,12698,12638.82241,12835.50587,210.292486,60.303414,2.533059,12.192498,0.100564,0.07187,2.720305
W249,B,32.08060998,-104.0463133,6775,7146.203094,7351.344978,210.617676,83.481683,2.554068,1313.70769,0.090475,0.082858,3.130163
W250,A,30.87981756,-103.3633034,9695,9675.051548,9858.615203,210.667373,71.689975,2.55611,21.162965,0.079263,0.065406,2.142313
W251,A,31.05468018,-103.3206244,10639,10431.73872,10681.7026,210.883231,74.305885,2.562884,106.793,0.085687,0.066999,2.496664
W252,A,31.6726326,-103.3992916,11791,11572.34346,11842.93475,211.05165,88.25559,2.517678,94.435689,0.112509,0.088703,3.310403
W253,A,32.080502,-103.328472,12255,12082.1494,12299.4635,211.085006,61.620101,2.582278,318.45258,0.074925,0.07186,2.248908
W254,A,31.93705635,-103.2617819,12456,12133.90425,12343.26717,211.275473,75.263823,2.636072,237.600771,0.043216,0.039324,1.775729
W255,A,31.48013185,-103.1274336,11523,11369.2827,11589.73912,211.615334,78.02141,2.583757,69.528907,0.073817,0.057095,2.456759
W256,A,31.64343695,-103.3866444,11691,11621.8465,11846.98628,211.774696,87.899469,2.513326,89.093566,0.115024,0.085798,3.246729
W257,A,31.67786333,-103.3990814,11711,11621.8465,11846.98628,211.774696,87.899469,2.513326,89.093566,0.115024,0.085798,3.246729
W258,A,31.05586015,-103.2044607,10239,10296.59936,10520.34755,211.775883,97.468377,2.530445,35.75199,0.105188,0.07473,3.022314
W259,A,31.06856275,-103.236656,10358,10246.03051,10457.54797,211.778164,91.578659,2.524307,44.742223,0.108693,0.077219,3.108135
W260,A,32.312018,-103.534306,11951,11861.63644,12066.23128,211.822515,66.147813,2.577438,279.435622,0.077463,0.06718,2.326145
W261,A,32.312195,-103.531862,12041,11861.63644,12066.23128,211.822515,66.147813,2.577438,279.435622,0.077463,0.06718,2.326145
W262,A,31.0832353,-103.3303753,10619,10431.29387,10627.84722,212.077475,70.979958,2.510374,14.906797,0.116729,0.070501,2.874444
W263,A,31.595661,-103.169684,11349,11264.32665,11476.61012,212.470653,77.403511,2.561178,305.84014,0.086541,0.064705,2.301281
W264,A,31.07079954,-103.2305302,10448,10258.48354,10471.94489,212.48211,93.140499,2.525215,43.967209,0.108223,0.076873,3.10001
W265,A,31.05530777,-103.2127429,10266,10284.98431,10507.02854,212.611258,97.077328,2.529331,38.068571,0.105881,0.075218,3.043149
W266,A,31.45295667,-103.2535793,11424,11436.48201,11653.18455,212.720179,78.13177,2.521583,41.583512,0.104884,0.060337,2.180269
W267,B,32.00585336,-104.0341176,7057,7034.566636,7244.240294,212.83023,82.00263,2.567715,947.777477,0.082584,0.072328,2.881688
W268,B,31.95504218,-103.8498162,7675,7669.457302,7904.784368,212.991874,107.965296,2.497019,326.149011,0.118728,0.094866,4.033342
W269,A,31.633609,-103.5230891,11300,11110.87509,11381.57929,213.592527,91.351093,2.49717,134.378994,0.124393,0.100438,3.427396
W270,B,32.138447,-103.9548897,7654,7496.738666,7716.653212,213.657268,85.326681,2.476999,502.991556,0.136309,0.105181,3.668086
W271,A,31.67234143,-103.5102784,11295,11192.69638,11460.34436,213.666884,89.827579,2.507661,294.966334,0.118263,0.094985,3.415691
W272,A,31.648667,-103.376303,11649,11588.98509,11839.00774,213.679176,89.202709,2.495651,104.130997,0.125455,0.101215,3.543168
W273,A,31.648667,-103.376303,11650,11588.98509,11839.00774,213.679176,89.202709,2.495651,104.130997,0.125455,0.101215,3.543168
W274,A,31.65269165,-103.3752893,11782,11588.98509,11839.00774,213.679176,89.202709,2.495651,104.130997,0.125455,0.101215,3.543168
W275,A,32.38385482,-103.3970838,11339,11318.45935,11532.81764,213.940007,60.65104,2.633198,1239.286719,0.042773,0.038064,1.767888
W276,A,31.0783717,-103.3597789,10505,10449.76023,10655.71359,214.239376,71.388866,2.50103,36.068334,0.121936,0.069393,3.003963
W277,A,31.03946591,-103.3631759,10548,10449.76023,10655.71359,214.239376,71.388866,2.50103,36.068334,0.121936,0.069393,3.003963
W278,A,31.658235,-103.37322,11799,11498.20578,11805.92806,214.255654,88.960499,2.517344,103.908535,0.112753,0.090232,3.343333
W279,B,32.06553977,-104.0335131,7005,6872.221241,7088.521479,214.410953,99.234827,2.466755,405.711307,0.142295,0.115188,4.607962
W280,A,32.25423,-104.322691,8845,8684.163999,8912.320029,214.541667,77.099324,2.577719,52.965125,0.074987,0.061224,2.361079
W281,B,32.10899367,-104.2731348,6081,6096.55032,6311.49,214.612106,53.658009,2.597124,932.75642,0.065685,0.056632,1.733111
W282,A,31.11179288,-103.2860851,10390,10441.11863,10637.54262,214.821497,74.868698,2.528537,8.932974,0.106367,0.075935,2.758697
W283,A,31.11179288,-103.2860851,10390,10441.11863,10637.54262,214.821497,74.868698,2.528537,8.932974,0.106367,0.075935,2.758697
W284,B,32.07881052,-103.5197334,9668,9718.260465,9891.262809,214.868289,16.30317,2.584715,717.718759,0.073265,0.052165,0.228061
W285,A,31.616646,-103.374265,11565,11393.95833,11765.32614,215.114223,90.63639,2.513959,103.208803,0.114777,0.091155,3.34921
W286,A,31.616646,-103.374265,11565,11393.95833,11765.32614,215.114223,90.63639,2.513959,103.208803,0.114777,0.091155,3.34921
W287,A,31.3207285,-103.3233078,10679,10641.67046,10865.49003,215.130379,88.577839,2.528418,102.685941,0.105861,0.078998,2.814162
W288,A,31.62705279,-103.3971213,11459,11412.80296,11748.81861,215.157813,89.7831,2.519982,106.584076,0.111246,0.089631,3.331277
W289,B,32.15108926,-103.9504554,7695,7562.935836,7777.735578,215.249017,86.566368,2.464064,416.577234,0.143868,0.105811,3.704005
W290,A,31.44477368,-103.1299636,11250,11141.95295,11356.87706,215.693057,73.996102,2.602402,104.679096,0.063364,0.048388,2.264908
W291,A,31.070038,-103.289212,10390,10220.32786,10425.43765,215.715073,83.256947,2.518994,53.093355,0.111323,0.079706,3.132082
W292,B,31.95571001,-103.845381,7725,7697.461139,7938.081491,216.087733,105.978928,2.497135,330.925299,0.118087,0.09517,4.005104
W293,A,31.43140803,-103.4031614,10670,10600.36814,10815.17234,216.147127,89.758059,2.530381,149.67255,0.105124,0.068726,2.514626
W294,A,30.87967956,-103.3687573,9676,9690.193197,9880.742912,216.698806,72.162263,2.56087,21.020324,0.077099,0.065375,2.185755
W295,A,31.118024,-103.117094,10327,10210.55938,10474.67677,216.820261,77.559988,2.537735,18.428849,0.101328,0.073241,2.74421
W296,A,30.94409688,-103.3065095,9434,9530.357699,9767.053006,216.830899,94.923218,2.544803,27.506217,0.098331,0.07019,3.124102
W297,A,31.06098175,-103.3062432,10289,10444.19912,10640.64924,217.073367,71.786817,2.519855,7.279023,0.111188,0.07275,2.779417
W298,A,31.65795204,-103.3748739,11777,11616.47371,11852.86008,217.135302,88.868268,2.489789,105.319975,0.128874,0.103841,3.589825
W299,A,31.819136,-103.468397,12085,11853.07079,12086.23618,217.164139,86.888398,2.562408,110.173983,0.086348,0.068261,2.800565
W300,A,31.848853,-104.280347,8107,8058.270943,8273.264401,217.390001,87.183491,2.553983,90.441912,0.091607,0.088081,3.074638
W301,A,31.3907383,-103.2435653,11229,11253.6668,11465.12387,217.487323,80.345696,2.521974,39.799964,0.114043,0.058671,2.17372
W302,A,32.706968,-103.829397,10482,10416.64908,10631.15795,217.714838,87.311285,2.570412,771.737099,0.081838,0.066,2.903779
W303,B,32.265907,-103.910136,8202,8126.132537,8357.091763,217.72972,67.593644,2.551144,2125.483197,0.092483,0.073135,2.926591
W304,A,31.97864773,-103.2766006,12136,11919.26638,12142.20256,217.769586,74.198036,2.598124,348.573988,0.066941,0.055717,2.113815
W305,A,32.26945931,-104.1801742,9180,9098.995079,9338.349009,217.802014,71.661413,2.544427,99.974745,0.085142,0.075597,2.189387
W306,A,32.284324,-104.168732,9147,9143.964203,9390.276587,217.818935,69.781084,2.560624,95.751533,0.078802,0.069473,1.973609
W307,A,31.26289549,-103.3031116,11288,11075.22793,11399.39923,217.892682,79.323967,2.499829,24.132593,0.11608,0.078118,2.824415
W308,A,32.33333537,-104.1876979,9106,8981.554749,9209.653162,217.942334,76.497727,2.579974,106.047748,0.074537,0.061045,2.205435
W309,A,32.210599,-103.499316,12212,12187.16037,12426.69241,218.058649,67.617798,2.591452,160.051606,0.069151,0.060243,1.614488
W310,A,31.62496377,-103.3721217,11524,11345.51613,11731.70321,218.112629,90.739543,2.519147,99.019234,0.111754,0.088811,3.305458
W311,A,31.08345024,-103.06607,10210,9906.309772,10155.05719,218.489626,76.341908,2.548923,16.153594,0.093261,0.063811,2.241708
W312,A,31.08819665,-103.2346686,10411,10242.21021,10464.43321,218.938716,95.049124,2.528067,45.082858,0.10657,0.076408,3.090899
W313,B,32.1218561,-103.9134534,8047,8049.604448,8258.837141,219.05475,91.817785,2.479503,480.52267,0.134734,0.093576,3.804398
W314,A,31.44703532,-103.1327479,11357,11153.41132,11373.07058,219.273883,75.854042,2.599082,94.876847,0.065264,0.049848,2.314561
W315,A,31.34965246,-103.54875,10582,10540.65535,10778.25623,219.316537,74.963641,2.578809,32.362731,0.076647,0.061504,2.399992
W316,A,31.34965246,-103.54875,10582,10540.65535,10778.25623,219.316537,74.963641,2.578809,32.362731,0.076647,0.061504,2.399992
W317,A,31.30257596,-103.3351506,10702,10647.92106,10880.78276,219.425086,88.436723,2.530134,104.763197,0.104944,0.07864,2.818179
W318,A,31.759502,-104.371453,7374,7267.380321,7485.401385,219.441742,83.552763,2.574146,69.43005,0.079158,0.064197,2.437128
W319,A,31.83419172,-103.4677601,12158,11888.37506,12126.80841,219.699488,86.526035,2.561079,110.47246,0.087113,0.069081,2.825489
W320,A,31.216086,-103.102314,10791,10751.52543,10973.05004,219.720887,70.109244,2.53046,2.678441,0.104546,0.083854,3.023917
W321,A,31.48264082,-103.131475,11489,11429.9733,11652.79054,219.791294,79.507477,2.581934,67.748059,0.07498,0.057802,2.501193
W322,B,32.02252924,-103.516374,9811,9745.501221,9928.424021,220.075177,18.625802,2.583194,694.683775,0.074162,0.053818,0.256952
W323,A,32.3118,-104.127911,9422,9355.660756,9579.199131,220.102847,65.041493,2.60419,115.409304,0.066217,0.059242,1.639208
W324,A,32.311703,-104.131049,9555,9355.660756,9579.199131,220.102847,65.041493,2.60419,115.409304,0.066217,0.059242,1.639208
W325,B,31.99934188,-103.8766845,7599,7585.945072,7807.200094,220.146536,104.179752,2.480647,112.993528,0.132464,0.096105,4.193094
W326,B,32.00436691,-104.0659387,6988,7014.533642,7232.306607,220.185844,81.470949,2.568272,922.910872,0.08219,0.072268,2.84972
W327,B,31.99858686,-103.8818615,7591,7565.437707,7789.058483,220.223656,101.150176,2.478211,95.705667,0.134268,0.096089,4.206756
W328,A,32.28275881,-104.1449015,9349,9314.385134,9549.237167,220.399971,66.083122,2.584612,76.161563,0.070779,0.052844,1.750343
W329,A,32.28276116,-104.1427569,9379,9314.385134,9549.237167,220.399971,66.083122,2.584612,76.161563,0.070779,0.052844,1.750343
W330,A,31.575871,-103.556415,10690,10593.41927,10807.37035,220.592164,88.000979,2.536632,177.328338,0.101355,0.079942,3.093495
W331,A,32.311848,-104.133883,9413,9326.696066,9562.744063,220.678224,65.297316,2.596002,113.981541,0.067183,0.060477,1.660446
W332,A,31.32002462,-103.3186094,10686,10633.98739,10858.74483,220.691577,88.563152,2.527795,97.139593,0.106137,0.078748,2.789384
W333,A,31.08288537,-103.3472201,10480,10445.80263,10653.7716,220.813139,70.829336,2.50732,23.748998,0.118374,0.069853,2.922916
W334,A,31.656459,-103.270908,11485,11327.69356,11545.8421,220.830811,67.57379,2.589873,77.421246,0.071658,0.059234,2.404192
W335,A,32.313594,-104.187604,9074,8996.363512,9223.693052,221.267533,70.998956,2.567933,22.25527,0.082879,0.070849,2.085689
W336,A,31.36468,-103.0919916,10844,10702.72905,10924.57819,221.68919,85.729208,2.595077,201.869035,0.069286,0.052735,2.552846
W337,B,32.138676,-104.0140649,7249,7285.269984,7525.501149,221.69118,80.16327,2.537936,713.145476,0.100569,0.076079,2.817462
W338,A,32.19661735,-103.4504171,10802,12404.40842,12657.85964,221.952378,68.726188,2.567475,188.915376,0.083,0.068928,2.283142
W339,A,31.83517315,-103.4652005,12017,11923.51085,12160.32456,222.031685,86.094777,2.559144,110.330706,0.088233,0.070318,2.846057
W340,A,31.30245425,-103.3238276,10678,10628.73648,10822.84604,222.049956,87.170662,2.526497,132.703916,0.106868,0.080069,2.80881
W341,B,32.03616969,-103.9089039,7916,7925.308102,8147.28291,222.064674,89.051181,2.501045,434.883935,0.12216,0.092117,3.690186
W342,A,31.70117354,-103.9762928,9857,9773.221121,9983.538284,222.19365,80.889745,2.55706,171.027448,0.089751,0.0712,2.747911
W343,A,32.42897446,-103.4939454,11885,11864.0124,12099.28383,222.632288,63.285923,2.60876,700.410451,0.059337,0.051363,1.682249
W344,B,32.63934801,-103.6583468,9200,8928.660545,9153.886507,222.673298,61.126633,2.616486,2864.026381,0.054707,0.029322,4.216823
W345,A,31.08269443,-103.3494471,10462,10451.18942,10662.41412,222.899652,70.884829,2.506126,27.674074,0.119009,0.069687,2.939805
W346,A,31.039678,-103.349757,10557,10451.18942,10662.41412,222.899652,70.884829,2.506126,27.674074,0.119009,0.069687,2.939805
W347,A,30.94198305,-103.3029861,9543,9452.224246,9705.644609,223.439223,95.243582,2.549612,25.949229,0.095484,0.068939,3.09226
W348,A,31.67499339,-103.5133878,11290,11207.72943,11451.97482,223.60036,89.154705,2.509423,233.121014,0.117223,0.094731,3.38819
W349,A,31.40111584,-103.0921099,10997,10914.87164,11138.04427,223.783765,77.376634,2.604709,189.411843,0.063084,0.047561,2.331757
W350,A,31.65012419,-103.9580207,10039,9817.547555,10040.46981,223.881167,84.832606,2.563001,156.687263,0.085998,0.069657,2.649609
W351,A,31.45133997,-103.1385617,11402,11199.22776,11425.35306,223.961996,77.89488,2.595217,86.147663,0.06749,0.051447,2.369983
W352,A,31.45283568,-103.14059,11444,11199.22776,11425.35306,223.961996,77.89488,2.595217,86.147663,0.06749,0.051447,2.369983
W353,A,31.05539328,-103.3027043,4032,10212.34784,10425.14138,224.355963,83.039305,2.519348,62.4693,0.111154,0.080407,3.141677
W354,B,32.210586,-103.47901,10150,9939.474236,10198.64209,224.543,32.288188,2.62457,1479.431249,0.049938,0.04176,1.689327
W355,B,32.210582,-103.475973,10165,9939.474236,10198.64209,224.543,32.288188,2.62457,1479.431249,0.049938,0.04176,1.689327
